ip,port
2a03:b0c0:1:e0:0:1:2569:1,443
31.59.121.155,2053
193.219.99.76,8443
134.209.16.4,443
2a03:b0c0:1:e0:0:1:1f69:2001,443
45.77.60.127,443
193.219.99.83,8443
46.8.224.102,2053
193.219.99.32,8443
193.219.99.17,8443
94.232.244.242,443
138.68.177.26,443
193.219.99.106,8443
185.217.110.23,443
193.219.99.115,8443
138.68.130.235,443
2a03:b0c0:1:e0:0:1:2562:1,443
193.219.99.81,8443
57.129.137.68,443
143.47.237.199,8443
2603:c020:c00c:be01:fb4a:3a6f:f6f2:1923,8443
57.129.137.61,443
138.68.147.146,443
2a03:b0c0:1:e0:0:1:2b63:1001,443
193.219.99.196,8443
31.59.103.152,2053
104.252.30.92,2053
138.68.142.165,443
2a03:b0c0:1:e0:0:1:26e3:4001,443
217.60.39.195,2053
107.191.46.91,443
2a05:f480:1c00:c53:5400:6ff:fe1e:be51,443
193.219.99.82,8443
209.38.82.114,443
2400:6180:10:200::b31e:9000,443
46.8.224.250,2053
193.219.99.181,8443
217.60.39.236,2053
2a13:7c00:5:14:f816:3eff:fe6f:b9ca,2053
159.65.60.99,443
2a03:b0c0:1:e0:0:1:2b8b:8001,443
159.65.87.180,443
2a03:b0c0:1:e0:0:1:396b:2001,443
193.219.99.220,8443
146.70.30.23,443
193.219.99.33,8443
57.128.180.133,8443
57.128.183.6,443
188.130.207.30,2053
31.59.103.95,2053
220.135.92.105,2087
57.129.137.72,443
193.219.99.47,8443
193.219.99.242,8443
217.60.63.44,2053
193.219.99.222,8443
134.209.183.179,443
2a03:b0c0:1:e0:0:1:2836:d001,443
57.129.137.206,443
193.219.99.131,8443
193.219.99.121,8443
57.128.182.21,443
134.209.23.227,443
2a03:b0c0:1:e0:0:1:2568:a001,443
95.182.96.42,2053
165.232.44.241,443
2a03:b0c0:1:e0:0:1:2b8f:6001,443
193.219.99.34,8443
57.128.183.107,443
165.232.39.13,443
2a03:b0c0:1:e0:0:1:2ef4:4001,443
57.128.176.82,443
45.39.255.27,2053
134.209.28.89,443
2a03:b0c0:1:e0:0:1:255b:b001,443
57.129.137.219,443
95.182.116.151,2053
132.145.46.142,443
217.60.36.42,2053
57.129.137.202,443
161.35.46.34,443
2a03:b0c0:1:e0:0:1:26e2:f001,443
31.56.228.210,2053
138.68.184.166,443
2a03:b0c0:1:e0:0:1:396b:1001,443
31.56.48.63,2053
57.128.183.3,443
104.194.144.187,443
2602:fa59:1:1fa::1,443
193.219.99.160,8443
209.38.22.182,443
2400:6180:10:200::b31e:2000,443
217.60.5.81,2053
158.180.71.69,443
86.104.74.131,443
31.56.228.250,2053
144.126.226.76,443
2a03:b0c0:1:e0:0:1:2561:f001,443
193.219.99.209,8443
193.219.99.114,8443
46.101.29.160,443
178.62.111.180,443
2a03:b0c0:1:e0:0:1:288b:7001,443
217.60.252.139,2053
165.227.228.244,443
31.56.146.206,2053
95.182.96.30,2053
193.219.99.15,8443
188.166.150.159,443
2a03:b0c0:1:e0:0:1:2587:a001,443
217.60.39.240,2053
193.219.99.166,8443
45.77.89.151,443
57.129.137.82,443
31.56.228.225,443
2a13:7c00:5:35:f816:3eff:fe70:17c1,443
57.128.183.79,443
217.60.37.77,2053
104.194.143.130,443
2602:fa59:1:567::1,443
57.128.182.27,443
57.129.137.244,443
57.129.137.225,443
142.93.47.157,443
2a03:b0c0:1:e0::d26d:e001,443
172.187.200.28,443
193.219.99.55,8443
57.129.137.207,443
167.71.140.229,443
2a03:b0c0:1:e0:0:1:2837:1,443
185.212.62.204,443
57.128.178.63,443
31.58.76.37,2053
143.110.171.182,443
2a03:b0c0:1:e0:0:1:3ef3:5001,443
193.219.99.53,8443
57.129.137.52,8443
31.56.146.89,443
2a13:7c00:5:23:f816:3eff:feec:15a,443
134.122.111.219,443
2a03:b0c0:1:e0:0:1:26e3:3001,443
178.62.49.247,443
193.219.99.197,8443
57.128.180.80,443
206.189.16.136,443
2a03:b0c0:1:e0:0:1:2572:6001,443
57.128.176.37,443
193.219.99.172,8443
193.219.99.20,8443
193.219.99.174,8443
57.129.137.85,443
57.128.183.82,443
178.128.42.47,443
2a03:b0c0:1:e0:0:1:2609:3001,443
193.219.99.167,8443
57.129.137.70,443
104.194.143.92,443
2602:fa59:1:215::1,443
142.93.34.72,443
2a03:b0c0:1:e0:0:1:26e3:8001,443
46.101.76.97,443
159.65.63.161,443
2a03:b0c0:1:e0:0:1:38dc:1,443
144.126.225.40,443
31.59.120.217,2053
57.128.181.18,443
193.219.99.36,8443
178.128.34.102,443
2a03:b0c0:1:e0:0:1:288a:f001,443
217.60.63.232,2053
57.129.137.231,443
31.56.176.44,443
57.128.178.232,8443
95.182.96.146,443
2a13:7c00:5:20:f816:3eff:fe2f:b3a8,443
57.129.137.55,443
185.234.100.241,443
94.183.186.27,443
193.219.99.67,8443
57.128.176.149,443
46.8.225.107,2053
193.219.99.251,8443
94.183.188.150,443
217.60.63.211,2053
57.128.177.22,443
57.129.137.94,443
193.219.99.132,8443
57.128.171.79,443
2001:41d0:801:2000::2cfa,443
206.189.115.195,443
2a03:b0c0:1:e0:0:1:4ed2:e001,443
104.248.160.103,443
2a03:b0c0:1:e0:0:1:2f1f:a001,443
45.32.144.3,443
2001:19f0:6801:3b9:5400:5ff:fe5e:adb0,443
95.182.96.247,443
31.59.120.180,2053
94.183.187.68,8443
2a13:7c00:5:27:f816:3eff:fe12:7e2a,8443
94.183.187.190,443
193.219.99.11,8443
178.62.25.163,443
2a03:b0c0:1:e0::ccf9:4001,443
178.62.93.76,443
2a03:b0c0:1:e0:0:1:2572:9001,443
31.59.121.199,2053
38.109.11.213,443
193.219.99.136,8443
95.182.83.225,443
2a13:7c00:5:46:f816:3eff:fec5:8cf7,443
57.128.183.77,443
68.183.43.192,443
2a03:b0c0:1:e0:0:1:15b3:a001,443
78.129.165.129,443
84.22.164.30,443
134.209.176.127,443
2a03:b0c0:1:e0:0:1:2572:7001,443
95.182.88.243,443
2a13:7c00:5:8:f816:3eff:feb1:438d,443
193.219.99.233,8443
193.219.99.108,8443
94.183.187.53,2053
193.219.99.60,8443
193.219.99.26,8443
46.8.225.115,2053
31.59.105.154,2053
217.60.37.28,2053
194.60.86.215,443
2a04:92c7:2:146::3ec4,443
193.219.99.72,8443
64.227.38.22,443
2a03:b0c0:1:e0:0:1:2609:4001,443
138.68.158.50,443
2a03:b0c0:1:e0:0:1:4eb9:8001,443
31.56.48.211,2096
23.95.225.10,2053
193.219.99.150,8443
193.219.99.192,8443
138.68.179.125,443
2a03:b0c0:1:e0:0:1:2568:b001,443
165.22.115.179,443
2a03:b0c0:1:e0:0:1:1f68:d001,443
217.60.37.34,443
217.60.63.209,2053
57.129.137.73,443
193.219.99.214,8443
57.128.182.52,443
57.129.137.66,443
193.219.99.207,8443
18.134.196.127,443
193.219.99.73,8443
188.166.144.219,443
206.189.26.143,443
2a03:b0c0:1:e0:0:1:38db:c001,443
134.122.110.17,443
2a03:b0c0:1:e0:0:1:3ef3:b001,443
167.172.63.237,443
2a03:b0c0:1:e0::dd6f:a001,443
138.68.178.185,443
2a03:b0c0:1:e0:0:1:2587:e001,443
138.68.144.107,443
2a03:b0c0:1:e0:0:1:3ef3:a001,443
193.219.99.95,8443
193.219.99.240,8443
57.129.137.79,443
64.227.47.103,443
2a03:b0c0:1:e0:0:1:26e3:2001,443
64.227.32.105,443
209.97.187.141,443
2a03:b0c0:1:e0:0:1:15b4:1001,443
193.219.99.128,8443
217.60.5.249,443
138.68.157.59,443
2a03:b0c0:1:e0::ccf9:5001,443
193.219.99.186,8443
57.129.137.224,443
57.128.183.143,443
165.232.43.156,443
2a03:b0c0:1:e0:0:1:2553:7001,443
134.209.188.236,443
2a03:b0c0:1:e0:0:1:4eba:1,443
46.101.90.5,443
2a03:b0c0:1:e0:0:1:257f:c001,443
159.65.88.131,443
2a03:b0c0:1:e0:0:1:17ce:3001,443
31.59.120.179,2053
46.8.225.191,443
2a13:7c00:5:17:f816:3eff:fed4:d1ce,443
46.101.52.219,443
2a03:b0c0:1:e0::d26d:b001,443
143.110.167.132,443
2a03:b0c0:1:e0::cc32:2001,443
31.58.76.27,2053
94.183.186.102,443
95.182.84.173,443
2a13:7c00:5:47:f816:3eff:fe20:11e4,443
217.60.252.191,2053
178.128.32.175,443
2a03:b0c0:1:e0:0:1:40b5:4001,443
46.101.95.29,443
2a03:b0c0:1:e0:0:1:38db:d001,443
209.97.134.215,443
2a03:b0c0:1:e0:0:1:3b6e:f001,443
134.209.27.159,443
2a03:b0c0:1:e0:0:1:3b6f:1001,443
95.182.98.140,2053
31.59.103.186,2053
45.32.180.58,443
165.232.109.196,443
2a03:b0c0:1:e0:0:1:341b:a001,443
193.219.99.230,8443
104.252.30.225,2053
46.8.225.124,443
95.182.116.192,2053
193.219.99.50,8443
57.129.131.167,2053
94.183.188.139,2053
31.59.121.156,2053
140.235.74.26,443
104.253.79.6,443
165.232.32.168,443
2a03:b0c0:1:e0:0:1:396b:3001,443
57.129.137.89,443
57.129.137.214,443
193.219.99.1,8443
95.182.88.14,2083
138.68.133.141,443
2a03:b0c0:1:e0:0:1:3b6e:d001,443
193.219.99.182,8443
217.60.63.235,8443
46.101.72.218,443
2a03:b0c0:1:e0:0:1:341b:9001,443
57.128.181.125,443
167.99.87.144,443
167.99.206.43,443
2a03:b0c0:1:e0:0:1:4eb9:a001,443
143.110.161.220,443
2a03:b0c0:1:e0:0:1:2836:8001,443
157.245.46.237,443
2a03:b0c0:1:e0:0:1:26e3:7001,443
193.219.99.162,8443
31.57.109.102,443
2a13:7c00:5:25:f816:3eff:fe63:e0f,443
193.219.99.125,8443
57.129.137.93,443
138.68.184.48,443
2a03:b0c0:1:e0:0:1:37fc:c001,443
143.110.170.188,443
2a03:b0c0:1:e0:0:1:2b2a:7001,443
138.68.166.125,443
2a03:b0c0:1:e0:0:1:2bc3:1,443
57.129.137.57,443
144.126.230.248,443
46.101.82.243,443
2a03:b0c0:1:e0:0:1:2134:e001,443
31.56.146.185,2053
217.60.39.188,443
2a13:7c00:5:14:f816:3eff:fe94:68be,443
138.68.131.253,443
2a03:b0c0:1:e0:0:1:257f:f001,443
146.70.30.31,443
31.57.108.195,8443
142.93.42.57,443
2a03:b0c0:1:e0:0:1:4ed2:c001,443
57.129.137.56,443
193.219.99.134,8443
46.101.5.100,443
2a03:b0c0:1:e0:0:1:2580:2001,443
130.185.249.139,443
2a04:92c7:2:2a6::59b3,443
193.219.99.24,8443
165.232.108.151,443
2a03:b0c0:1:e0:0:1:2557:9001,443
209.38.166.173,443
2a03:b0c0:1:e0:0:1:15b3:d001,443
104.194.134.16,443
2602:fa59:5:998::1,443
161.35.165.224,443
2a03:b0c0:1:e0:0:1:2aa1:6001,443
178.128.160.19,443
2a03:b0c0:1:e0:0:1:2aa0:e001,443
134.209.179.157,443
2a03:b0c0:1:e0:0:1:15b3:b001,443
217.60.39.196,2053
193.219.99.239,8443
193.219.99.178,8443
206.189.125.53,443
2a03:b0c0:1:e0:0:1:26e3:1001,443
185.169.234.13,443
2a0a:8dc0:1f9::a,443
64.227.42.231,443
2a03:b0c0:1:e0::e287:3001,443
167.99.193.245,443
2a03:b0c0:1:e0:0:1:2b8b:4001,443
178.128.38.31,443
2a03:b0c0:1:e0:0:1:4ed2:f001,443
167.172.57.131,443
2a03:b0c0:1:e0:0:1:2b2a:5001,443
185.10.17.137,443
139.59.178.6,443
2a03:b0c0:1:e0:0:1:4c74:7001,443
31.59.120.161,2053
35.176.187.206,443
51.195.217.14,443
2001:41d0:801:2000::447b,443
193.219.99.210,8443
78.129.253.115,443
193.219.99.205,8443
104.194.134.81,443
2602:fa59:5:9a2::1,443
144.126.193.72,443
2a03:b0c0:1:e0:0:1:2bc1:a001,443
143.110.160.185,443
2a03:b0c0:1:e0:0:1:2bc1:b001,443
138.68.141.216,443
2a03:b0c0:1:e0:0:1:3b6e:b001,443
206.189.24.10,443
2a03:b0c0:1:e0:0:1:396a:f001,443
139.59.177.252,443
2a03:b0c0:1:e0:0:1:3ef3:7001,443
167.172.48.224,443
2a03:b0c0:1:e0:0:1:2557:7001,443
217.60.37.72,443
107.172.145.153,443
193.219.99.21,8443
167.99.196.253,443
178.128.164.237,443
2a03:b0c0:1:e0:0:1:24b3:a001,443
185.239.71.145,443
193.219.99.105,8443
217.60.39.39,2053
57.129.137.210,443
83.171.200.127,443
2a04:92c7:2:f9::9a73,443
139.59.186.54,443
2a03:b0c0:1:e0:0:1:2369:c001,443
45.77.229.34,443
2001:19f0:7400:8c59:5400:6ff:fe37:a8d0,443
167.99.95.193,443
2a03:b0c0:1:e0:0:1:2169:d001,443
31.56.48.14,2053
157.245.34.157,443
2a03:b0c0:1:e0:0:1:2568:c001,443
46.101.82.164,443
2a03:b0c0:1:e0:0:1:33d0:4001,443
109.176.207.168,443
193.219.99.140,8443
193.219.99.44,8443
193.219.99.39,8443
193.219.99.70,8443
68.183.39.232,443
2a03:b0c0:1:e0:0:1:4eba:2001,443
161.35.171.248,443
2a03:b0c0:1:e0::d26d:d001,443
185.66.164.51,443
185.66.164.4,443
5.180.183.107,2053
94.183.188.91,8443
2a13:7c00:5:28:f816:3eff:fed6:6ff,8443
193.219.99.141,8443
193.219.99.46,8443
95.179.235.168,443
209.38.87.75,443
178.62.20.146,443
2a03:b0c0:1:e0:0:1:2aa0:f001,443
193.219.99.183,8443
194.60.86.88,443
2a04:92c7:2:1af::d945,443
57.128.181.24,443
209.97.134.147,443
2a03:b0c0:1:e0:0:1:2ef4:1001,443
161.35.170.151,8443
193.219.99.241,8443
193.219.99.218,8443
194.156.66.171,443
107.189.17.140,443
2602:fa59:5:475::1,443
178.79.149.20,443
2a01:7e00::f03c:93ff:fe5a:5f43,443
193.219.99.175,8443
143.110.174.195,443
193.219.99.228,8443
107.189.20.161,443
2602:fa59:5:3a9::1,443
193.219.99.4,8443
165.227.235.50,443
2a03:b0c0:1:e0:0:1:38db:8001,443
72.57.78.146,8443
72.57.78.51,8443
107.189.16.188,443
2602:fa59:5:a9::1,443
209.97.185.204,443
2a03:b0c0:1:e0:0:1:15b4:1,443
107.189.25.136,443
2602:fa59:5:88b::1,443
138.68.150.145,443
2a03:b0c0:1:e0:0:1:2ef3:f001,443
149.33.1.252,443
163.5.94.137,2053
78.141.205.33,443
107.189.22.197,443
2602:fa59:5:4a9::1,443
193.219.99.204,8443
31.77.123.4,443
67.220.80.246,443
159.65.31.213,443
2a03:b0c0:1:e0:0:1:216a:4001,443
107.189.26.160,443
2602:fa59:5:65a::1,443
57.128.179.189,443
206.189.113.62,443
2a03:b0c0:1:e0:0:1:40b5:a001,443
139.59.190.151,443
2a03:b0c0:1:e0:0:1:2b62:d001,443
193.219.99.78,8443
193.219.99.97,8443
193.219.99.104,8443
188.166.158.151,443
2a03:b0c0:1:e0:0:1:59d6:1,443
107.189.25.2,443
2602:fa59:5:d3::1,443
57.129.131.165,2053
165.232.36.137,443
2a03:b0c0:1:e0:0:1:4eb9:b001,443
193.219.99.238,8443
57.128.183.59,443
209.97.187.249,443
2a03:b0c0:1:e0::e604:e001,443
165.227.239.99,443
2a03:b0c0:1:e0:0:1:40b5:6001,443
138.68.147.255,443
2a03:b0c0:1:e0:0:1:2bc3:8001,443
46.101.46.169,443
2a03:b0c0:1:e0:0:1:216a:1001,443
82.153.49.2,443
188.119.149.172,443
2a01:8640:1:13::6357:ae7b,443
193.219.99.66,8443
94.183.187.37,443
5.101.84.107,443
193.219.99.148,8443
159.65.23.226,443
2a03:b0c0:1:e0::cc32:4001,443
57.128.177.203,443
157.245.34.181,443
2a03:b0c0:1:e0:0:1:4eba:1001,443
143.110.169.110,443
165.227.153.106,443
193.219.99.151,8443
138.68.140.113,443
57.128.177.172,443
139.59.180.89,443
2a03:b0c0:1:e0:0:1:2b8b:1001,443
132.145.29.208,443
104.194.134.129,2053
2602:fa59:5:143::1,2053
167.99.92.127,443
2a03:b0c0:1:e0:0:1:33d0:7001,443
161.35.33.154,443
107.189.23.26,443
2602:fa59:5:4bb::1,443
67.220.80.6,443
217.60.26.113,8443
57.129.137.84,443
23.168.72.115,443
67.220.80.252,443
45.91.168.69,443
185.239.69.147,8443
2607:8700:9300:53a::2,8443
107.189.18.68,8443
2602:fa59:5:ec::1,8443
91.199.32.99,2053
57.128.178.122,443
165.22.119.27,443
193.219.99.156,8443
158.220.88.180,2053
64.227.38.240,443
2a03:b0c0:1:e0:0:1:2aa1:5001,443
57.129.137.96,443
178.62.33.207,443
2a03:b0c0:1:e0:0:1:2b8f:3001,443
193.219.99.179,8443
94.183.159.167,443
107.189.20.216,443
2602:fa59:5:3aa::1,443
147.90.218.2,443
67.220.80.99,443
193.219.99.0,8443
104.248.167.119,443
2a03:b0c0:1:e0:0:1:2bc3:2001,443
178.128.172.86,443
193.219.99.103,8443
67.220.80.253,443
37.59.97.133,443
167.71.139.172,443
2a03:b0c0:1:e0:0:1:3ef3:d001,443
68.183.46.112,443
2a03:b0c0:1:e0:0:1:2b8e:e001,443
165.227.237.216,443
2a03:b0c0:1:e0:0:1:7229:b001,443
68.183.39.110,443
2a03:b0c0:1:e0:0:1:2b62:c001,443
46.101.46.181,443
64.227.44.199,443
2a03:b0c0:1:e0:0:1:2aa1:1001,443
178.62.18.12,443
186.190.213.123,443
186.190.213.82,443
206.189.123.19,443
2a03:b0c0:1:e0::e604:d001,443
165.232.43.42,443
2a03:b0c0:1:e0:0:1:2b8f:5001,443
57.129.137.60,443
144.126.233.159,443
2a03:b0c0:1:e0:0:1:2f1f:b001,443
68.183.45.4,443
64.227.34.20,443
2a03:b0c0:1:e0:0:1:4ed2:9001,443
57.129.137.53,443
134.209.17.159,443
2a03:b0c0:1:e0:0:1:2b63:1,443
142.93.34.208,443
2a03:b0c0:1:e0::cc32:1001,443
193.219.99.168,8443
134.209.188.15,443
2a03:b0c0:1:e0::d26d:c001,443
107.189.22.146,443
2602:fa59:5:79::1,443
23.254.228.230,443
2a0d:7c40:3000:90b::2,443
159.65.19.63,443
46.101.74.209,443
2a03:b0c0:1:e0:0:1:216a:2001,443
193.219.99.253,8443
23.168.72.23,443
67.220.80.230,443
64.227.32.187,443
2a03:b0c0:1:e0::d26d:a001,443
139.59.189.167,443
2a03:b0c0:1:e0:0:1:1f69:1,443
178.128.170.200,443
2a03:b0c0:1:e0:0:1:2b8f:2001,443
194.58.47.105,443
185.73.38.41,8443
134.209.184.156,443
2a03:b0c0:1:e0:0:1:2ef4:3001,443
139.59.166.48,443
46.101.89.138,443
2a03:b0c0:1:e0:0:1:2ef4:2001,443
139.59.184.201,443
2a03:b0c0:1:e0:0:1:4eb9:4001,443
209.97.183.36,443
2a03:b0c0:1:e0:0:1:24b3:d001,443
94.183.187.30,443
2a13:7c00:5:27:f816:3eff:fed7:3036,443
193.219.99.117,8443
31.59.105.119,2053
193.219.99.92,8443
193.219.99.18,8443
151.245.160.2,443
46.101.6.162,443
107.189.17.141,443
2602:fa59:5:2c4::1,443
159.65.57.61,443
2a03:b0c0:1:e0:0:1:2aa1:1,443
161.35.163.107,443
2a03:b0c0:1:e0:0:1:2b62:b001,443
23.168.72.143,443
165.227.235.155,443
2a03:b0c0:1:e0:0:1:2bc1:7001,443
23.168.72.71,443
185.157.245.136,2053
2a09:6383:0:10:185:157:245:136,2053
165.22.123.183,443
2a03:b0c0:1:e0:0:1:396a:d001,443
178.128.165.20,443
2a03:b0c0:1:e0:0:1:2b8f:7001,443
206.189.117.76,443
2a03:b0c0:1:e0:0:1:8386:4001,443
209.97.132.10,443
2a03:b0c0:1:e0::d26e:1001,443
178.128.172.209,443
2a03:b0c0:1:e0:0:1:2369:b001,443
151.242.120.4,443
2.58.14.96,443
159.65.82.102,443
5.83.218.80,443
94.156.250.187,443
2a11:840:62:1b::ef73:f5a5,443
138.68.188.214,443
206.189.21.234,443
2a03:b0c0:1:e0:0:1:2bc3:1001,443
167.99.88.142,443
23.168.72.169,443
23.168.72.93,443
206.189.118.129,443
2a03:b0c0:1:e0:0:1:341b:f001,443
165.22.112.72,443
2a03:b0c0:1:e0:0:1:2b8f:4001,443
159.65.17.200,443
2a03:b0c0:1:e0:0:1:40b5:3001,443
138.68.146.94,443
193.219.99.122,8443
172.237.120.201,443
2600:3c13::2000:fdff:febc:a2aa,443
193.219.99.69,8443
104.248.161.136,443
2a03:b0c0:1:e0:0:1:2b2a:6001,443
68.183.37.124,443
2a03:b0c0:1:e0:0:1:4c74:b001,443
54.38.214.128,443
84.8.145.58,443
57.129.137.81,8443
91.124.18.241,443
151.246.240.4,443
193.219.99.94,8443
46.101.55.231,443
2a03:b0c0:1:e0:0:1:2b63:3001,443
57.129.137.65,443
159.65.30.90,443
2a03:b0c0:1:e0:0:1:2369:f001,443
167.99.84.108,443
2a03:b0c0:1:e0::e287:8001,443
154.59.110.157,443
2a01:48a0:4301:9b::,443
57.128.182.76,443
193.219.99.28,8443
134.209.19.189,443
139.59.189.127,443
2a03:b0c0:1:e0:0:1:2134:d001,443
167.172.61.249,443
2a03:b0c0:1:e0::d26d:f001,443
209.97.183.100,443
2a03:b0c0:1:e0::d810:f001,443
46.101.93.223,443
193.219.99.6,8443
159.65.25.165,443
2a03:b0c0:1:e0:0:1:3b6e:e001,443
192.236.146.15,443
2a0d:7c40:3000:517::2,443
46.101.83.167,443
2a03:b0c0:1:e0:0:1:4eb9:d001,443
167.71.133.67,443
2a03:b0c0:1:e0:0:1:2135:1,443
95.182.97.46,2053
185.200.178.185,443
193.219.99.206,8443
23.254.225.251,443
2a0d:7c40:3000:38d::2,443
159.65.81.106,443
2a03:b0c0:1:e0:0:1:2ef4:1,443
209.97.141.124,443
2a03:b0c0:1:e0:0:1:2bc3:3001,443
217.69.8.122,443
193.219.99.79,8443
165.22.112.112,443
2a03:b0c0:1:e0:0:1:2b62:a001,443
138.68.158.110,443
2a03:b0c0:1:e0:0:1:2b8b:1,443
57.129.137.69,443
104.248.160.220,443
2a03:b0c0:1:e0:0:1:24b3:6001,443
31.56.48.172,2053
107.189.16.198,443
2602:fa59:5:5c1::1,443
209.38.166.231,443
45.39.255.232,2053
167.99.81.112,443
2a03:b0c0:1:e0:0:1:4eb9:5001,443
57.129.137.63,443
167.172.56.248,443
2a03:b0c0:1:e0:0:1:15b4:3001,443
144.126.227.116,443
2a03:b0c0:1:e0:0:1:2bc1:c001,443
188.166.171.1,443
2a03:b0c0:1:e0:0:1:38db:b001,443
46.101.93.157,443
2a03:b0c0:1:e0:0:1:2169:f001,443
223.165.4.57,443
2a11:840:47:1b::55aa:4849,443
78.141.239.13,443
2001:19f0:7401:8658:5400:6ff:fe47:3ba9,443
165.232.110.149,443
2a03:b0c0:1:e0:0:1:4eb9:6001,443
178.62.53.238,443
2a03:b0c0:1:e0:0:1:2b2a:8001,443
138.68.138.226,443
2a03:b0c0:1:e0:0:1:2bc3:7001,443
165.227.239.242,443
2a03:b0c0:1:e0:0:1:2bc3:5001,443
57.128.180.238,443
46.101.15.205,443
134.209.183.227,443
2a03:b0c0:1:e0:0:1:2134:a001,443
159.65.21.201,443
2a03:b0c0:1:e0:0:1:2b2a:9001,443
161.35.160.245,443
2a03:b0c0:1:e0:0:1:2bc1:9001,443
46.243.3.161,443
2a09:bac5:4e52:1478::20a:41,443
159.65.58.183,443
2a03:b0c0:1:e0:0:1:4eba:3001,443
46.101.32.251,443
178.62.54.47,443
45.77.63.51,8443
2001:19f0:6801:208:5400:4ff:fea6:6a4a,8443
134.209.181.79,443
2a03:b0c0:1:e0::d810:e001,443
134.209.30.166,443
2a03:b0c0:1:e0::d26e:1,443
45.91.168.197,8443
159.65.91.116,443
2a03:b0c0:1:e0::cc31:d001,443
51.91.251.160,443
157.245.44.217,443
2a03:b0c0:1:e0:0:1:4ed3:1001,443
159.65.16.241,443
2a03:b0c0:1:e0:0:1:216a:5001,443
46.101.6.103,443
2a03:b0c0:1:e0:0:1:2b2a:a001,443
193.219.99.111,8443
51.91.250.77,443
104.248.164.212,443
2a03:b0c0:1:e0:0:1:2ef3:e001,443
159.65.16.164,443
2a03:b0c0:1:e0:0:1:1f68:f001,443
193.219.99.19,8443
161.35.42.151,443
2a03:b0c0:1:e0:0:1:1684:f001,443
51.75.24.59,2053
167.172.61.197,443
2a03:b0c0:1:e0:0:1:2369:d001,443
51.75.22.146,2053
2001:41d0:304:200::cb85,2053
185.167.97.93,443
134.209.24.145,443
2a03:b0c0:1:e0:0:1:2bc1:d001,443
138.68.191.240,443
178.62.15.190,443
2a03:b0c0:1:e0:0:1:3407:8001,443
165.227.229.213,443
2a03:b0c0:1:e0:0:1:2135:3001,443
50.7.22.36,443
50.7.22.34,443
144.126.199.82,443
2a03:b0c0:1:e0:0:1:2b8b:6001,443
157.245.34.199,443
2a03:b0c0:1:e0:0:1:2b8b:7001,443
193.31.30.105,443
2a0b:7080:20::1:2d55,443
161.35.162.154,443
2a03:b0c0:1:e0:0:1:33d0:b001,443
159.65.93.241,443
51.75.23.189,2053
51.75.16.244,2053
37.59.96.23,443
193.219.99.190,8443
167.99.86.78,443
2a03:b0c0:1:e0:0:1:4eb9:f001,443
134.209.184.129,443
2a03:b0c0:1:e0:0:1:24b3:e001,443
107.189.27.195,443
2602:fa59:5:b5d::1,443
162.19.79.57,2053
2001:41d0:304:200::73e8,2053
45.112.194.91,8443
167.99.93.13,443
2a03:b0c0:1:e0:0:1:2aa0:d001,443
193.219.99.8,8443
144.126.236.162,443
51.91.254.173,443
51.91.250.152,443
178.62.81.173,443
167.172.54.31,443
152.228.216.146,443
162.19.79.211,2053
51.75.23.173,2053
2001:41d0:304:200::cf5d,2053
165.227.238.126,443
2a03:b0c0:1:e0:0:1:2b8b:2001,443
51.91.249.154,443
138.68.161.226,443
2a03:b0c0:1:e0:0:1:2f1f:f001,443
51.91.254.153,443
23.168.72.139,443
51.91.253.113,443
192.9.175.224,443
2603:c022:4000:b2ee:0:6cc5:fc4a:3816,443
139.59.188.85,443
2a03:b0c0:1:e0:0:1:1685:5001,443
167.71.134.165,443
2a03:b0c0:1:e0:0:1:2f1f:e001,443
51.91.253.218,443
104.194.134.135,443
2602:fa59:5:9b7::1,443
107.189.26.37,443
2602:fa59:5:906::1,443
167.71.128.110,443
2a03:b0c0:1:e0:0:1:1684:e001,443
51.91.248.157,443
146.59.228.27,2053
51.91.255.152,443
193.219.99.37,8443
51.91.255.97,443
57.129.131.166,2053
37.59.97.136,443
51.91.248.99,443
57.129.131.163,2053
51.91.251.149,443
193.219.99.246,8443
51.91.253.57,443
51.178.27.222,443
146.59.231.117,2053
51.91.248.215,443
23.168.72.85,443
57.128.179.10,443
165.232.39.213,443
2a03:b0c0:1:e0:0:1:33d0:5001,443
57.129.137.76,443
45.114.60.159,443
2a0c:db40:0:8189::2,443
151.247.115.2,443
51.91.252.193,443
193.219.99.84,8443
51.91.255.163,443
162.19.79.59,2053
51.91.253.62,443
51.91.255.197,443
107.189.21.187,443
2602:fa59:5:677::1,443
45.77.60.15,443
2001:19f0:6801:ee8:5400:6ff:fe23:b1ae,443
193.219.99.147,8443
45.134.13.85,443
2a04:5201:10:5c::1,443
193.219.99.68,8443
138.68.188.142,443
2a03:b0c0:1:e0:0:1:2169:e001,443
103.54.16.49,443
2a0c:db40:0:840c::2,443
193.219.99.215,8443
